"year","month","day","ssp126","ssp245","ssp370","ssp585"
2076,8,29,3.9547,15.027,1.4872,4.5898
2076,8,30,3.9486,0.1086,2.7992,3.3405
2076,8,31,0.4917,0,5.3101,0.241
2077,8,1,0.0087,0.9226,0.3946,5.2006
2077,8,2,0,5.2938,8.867,2.9627
2077,8,3,0,4.4151,5.5296,6.7013
2077,8,4,2.5963,7.1406,2.1872,10.6468
2077,8,5,26.2377,7.3792,12.7267,5.6556
2077,8,6,8.3003,12.4103,21.4761,13.0058
2077,8,7,5.181,3.1155,22.153,5.0265
2077,8,8,7.7439,0.54,18.6485,4.2616
2077,8,9,9.1462,2.4611,10.9879,5.1432
2077,8,10,6.937,1.2282,27.0111,3.8174
2077,8,11,0.2809,3.5014,4.6593,6.3252
2077,8,12,4.319,4.3418,1.2539,4.9416
2077,8,13,1.3355,2.9112,6.8488,1.2247
2077,8,14,0,5.6293,9.4706,0.4701
2077,8,15,0,0.0177,2.7209,0.0251
2077,8,16,1.9939,0.2454,14.5669,4e-04
2077,8,17,2.3987,2.7244,0.2093,6.3282
2077,8,18,0,4.7481,0.2788,4.5374
2077,8,19,0.2491,2.0094,14.812,5.0125
2077,8,20,2.7715,4.7388,2.899,1.1731
2077,8,21,8.3814,3.7413,0.4054,1.0082
2077,8,22,1.8228,2.3937,2.5025,3.1766
2077,8,23,1e-04,9.8086,17.9051,1e-04
2077,8,24,0.0253,14.1405,22.3316,14.019
2077,8,25,2.8067,5.5111,9.3394,10.9293
2077,8,26,17.9831,0.6512,5.4633,17.3962
2077,8,27,2.8384,0,0.2498,7.5551
2077,8,28,4.0648,0,2.787,2.7288
2077,8,29,0.9202,3.1068,5.9519,1.6451
2077,8,30,3e-04,11.7825,4.7827,2.6324
2077,8,31,0,1.2753,0.7708,1.1542
2078,8,1,0.4499,5.3191,6.0944,1.1437
2078,8,2,0.9842,6.4283,0.3609,1.6963
2078,8,3,0.9155,0.72,0.6495,4.0041
2078,8,4,0.0344,0.1278,3.3024,8.32
2078,8,5,0.9541,0.7192,0.4413,5.9049
2078,8,6,2.2626,0.0962,3.0118,4.1488
2078,8,7,0.615,2.8258,17.2931,9.3815
2078,8,8,4.5031,6.7267,2.264,17.0267
2078,8,9,0.0134,2.4463,0,6.4653
2078,8,10,0.1203,0.4656,1.2143,4.293
2078,8,11,0.4173,1.3088,3.1064,1.2149
2078,8,12,3.0591,7.4849,13.1668,8.5294
2078,8,13,14.4291,7.2818,15.5322,16.2859
2078,8,14,3.2941,8e-04,10.3088,2.8711
2078,8,15,1.3743,0.002,1.4852,0.3283
2078,8,16,9.0966,9.838,11.2692,5.4274
2078,8,17,5.4101,0.0593,5.3658,6.453
2078,8,18,5.3513,0.0267,10.1291,4.6707
2078,8,19,0.6478,6.3205,5.5305,2.4392
2078,8,20,1.937,13.1584,0.684,4.4097
2078,8,21,1.691,15.5567,11.4096,4.2622
2078,8,22,3.1303,9.661,6.9555,0.1518
2078,8,23,2.4785,0.6732,5.8953,1.1872
2078,8,24,0.1259,7.2621,4.2763,0
2078,8,25,0.2552,0.7126,14.0196,0
2078,8,26,1.2501,2.6599,13.6207,0
2078,8,27,4.0283,2.6577,11.5989,0.2753
2078,8,28,0.034,3.242,7.6203,0.786
2078,8,29,0.1251,6.101,1.2793,0.4519
2078,8,30,0,11.7615,0.6964,3.2256
2078,8,31,0.3565,9.1209,0.7421,0.2791
2079,8,1,5.5941,3.9015,0,0
2079,8,2,9.1916,3.4254,0.3665,0
2079,8,3,1.4368,2.7981,0.3332,0.1818
2079,8,4,0.0977,11.0635,0.361,14.1612
2079,8,5,2e-04,1.7604,17.1182,17.9415
2079,8,6,1.7804,7.8112,5.6323,8.9477
2079,8,7,20.4734,2.1653,3.094,4.5484
2079,8,8,0.6514,0.2619,2.909,14.2746
2079,8,9,2.9816,12.3023,3.5192,1.558
2079,8,10,0.1994,2.9576,1.3797,0.1379
2079,8,11,5.6165,0.0132,5.9609,0.5754
2079,8,12,14.219,0,13.5833,0.6206
2079,8,13,5.1181,6e-04,14.401,13.9935
2079,8,14,1.1627,2.7776,14.3272,20.3719
2079,8,15,0.686,9.0382,2.078,3.2739
2079,8,16,0.7735,0.6339,3.0965,4.4725
2079,8,17,1.5391,0.4184,6.7634,10.1547
2079,8,18,1.6577,1.0622,0.0626,11.0367
2079,8,19,0.4177,4.379,7.8936,4.3936
2079,8,20,10.0546,0.5547,0.0157,0.7293
2079,8,21,4.3104,1.5353,0,4.0099
2079,8,22,8.0324,26.0115,5e-04,3.4456
2079,8,23,1.6607,15.084,11.3835,4.0156
2079,8,24,0.3034,13.9143,9.9564,6.1622
2079,8,25,0.3048,2.7003,12.8069,18.1967
2079,8,26,0.6742,6.3306,0.931,11.5932
2079,8,27,0.6426,5.2971,0,3.6612
2079,8,28,0.0098,0,0.5558,8.7089
2079,8,29,0.1187,0,2.2933,21.2883
2079,8,30,11.4132,0.049,0,3.3332
2079,8,31,1.7724,0.5441,0,7.261
2080,8,1,0.5139,9.6057,1.9395,5.4919
2080,8,2,1.9485,2.0528,1.3072,0.6775
2080,8,3,0.0757,0.0299,8.2562,0.9277
2080,8,4,2.8633,1.4775,6.3444,19.7205
2080,8,5,1.1186,6.4887,2.2662,13.8067
2080,8,6,0.0312,3.9989,7.715,2.5157
2080,8,7,0.6465,12.5431,5.4544,5.2311
2080,8,8,2.3261,16.0652,1.1888,7.8612
2080,8,9,0,7.6652,1.277,0.5814
2080,8,10,1.7252,2.7839,0.4527,11.4453
2080,8,11,0.3127,7.5527,1.0553,16.2267
2080,8,12,0.1104,4.1498,2.6473,2.3567
2080,8,13,0.0751,0.6849,1.9005,3.5203
2080,8,14,0.1149,0.0026,1.6041,3.9889
2080,8,15,4.5449,2.9905,7.0685,7.956
2080,8,16,22.6562,7.894,1.7953,16.7729
2080,8,17,13.651,10.2623,5.1935,13.2723
2080,8,18,2.4855,0.9685,16.4349,5.26
2080,8,19,0,1.6816,10.1155,0.3148
2080,8,20,0,2.2412,5.9817,4.346
2080,8,21,1.039,3.5228,5.5736,3.2994
2080,8,22,0.0238,1.3947,7.2244,5.9762
2080,8,23,0,0.0457,1.3175,0.0255
2080,8,24,0.0209,0.7636,0.04,0.1185
2080,8,25,4.6756,2.8681,1.0071,6.2456
2080,8,26,0.5604,0.0432,2.8751,3.4867
2080,8,27,2.1736,0,7.6919,0.2626
2080,8,28,1.8681,0.1192,16.2281,11.1197
2080,8,29,0.4182,0.1987,8.2423,1.6821
2080,8,30,3.9336,5.7372,12.9315,0.3925
2080,8,31,9.0089,2e-04,3.5149,1.0183
2081,8,1,0.7943,0.4035,1e-04,0.0866
2081,8,2,0.0218,0.2915,13.6574,0.2432
2081,8,3,2.0178,0,19.9388,4.3624
2081,8,4,7.4038,6.8095,2.7914,5.0645
2081,8,5,19.3385,12.7705,0.1724,3.0144
2081,8,6,4.5283,21.0624,0.5428,0
2081,8,7,8.5512,12.7369,11.6651,0.0054
2081,8,8,0.0778,1.6815,2.1723,2.597
2081,8,9,30.4629,0.0122,0.0451,8.5704
2081,8,10,4.788,0.051,6.986,27.7371
2081,8,11,0,0,1.7404,14.9261
2081,8,12,0,1.1945,1.7279,7.5835
2081,8,13,0.0286,0.099,0.1664,12.8416
2081,8,14,0.054,1.3053,0.9408,8.3645
2081,8,15,0.0035,0.1432,3.5769,1.1758
2081,8,16,5e-04,2.361,0.2809,1.2584
2081,8,17,0.0995,11.503,0.0059,0.8424
2081,8,18,15.2082,8.0685,1.4729,4.3361
2081,8,19,9.3927,0.0314,3.3498,0.2089
2081,8,20,1.3154,1.0734,6.4466,1.0082
2081,8,21,4.0851,20.1534,5.5114,7.521
2081,8,22,4.0821,0.5019,10.1966,2.4531
2081,8,23,2.2027,0.0097,6.6009,13.3819
2081,8,24,0.5095,0.2828,0.3218,6.707
2081,8,25,11.602,1.7237,0.1288,3.9969
2081,8,26,20.7307,0.1794,1.0492,5.9279
2081,8,27,23.0824,0,0.3312,2.1699
2081,8,28,0.2869,0.3402,0.0011,5.8109
2081,8,29,0.5529,3.8184,0.4702,4.1294
2081,8,30,0.2157,3.9514,8.5747,1.7407
2081,8,31,0.4669,4.9682,10.8754,0
2082,8,1,8.1767,4.1831,4.6293,10.3997
2082,8,2,2.2285,3.3331,0.025,1.6216
2082,8,3,0.6695,1.2061,3.44,4.7519
2082,8,4,1.9431,10.705,5.3102,1.1439
2082,8,5,8.5257,1.4037,12.2069,0
2082,8,6,12.3525,0.9027,10.5119,7e-04
2082,8,7,15.2086,2.0562,20.7303,5.2792
2082,8,8,1.2499,8.4845,11.8859,1.348
2082,8,9,0.4764,4.0316,15.7859,2.1836
2082,8,10,0.5349,1.5568,17.159,2.5253
2082,8,11,0.002,5.0903,15.2713,0.0199
2082,8,12,0.3087,2.843,10.7049,11.1222
2082,8,13,0.2677,0.2335,1.9231,1.9214
2082,8,14,0.6184,1.7958,0.035,0.0017
2082,8,15,3.5879,14.4763,0.4241,7e-04
2082,8,16,3.1225,5.7258,1.7113,0.0202
2082,8,17,0.144,1.019,2.3408,6.7993
2082,8,18,3.4935,0.187,1e-04,2.9797
2082,8,19,0.5255,0.0054,3.1874,16.6151
2082,8,20,5.4246,0.1023,12.8047,0.3663
2082,8,21,11.5059,0.2325,1.1377,0
2082,8,22,1.6716,0.0327,3e-04,0
2082,8,23,0.0019,11.0836,1.3064,1.4153
2082,8,24,0.1646,1.0738,0.0056,5.2532
2082,8,25,3.8761,0,0.0126,8.6064
2082,8,26,6.2348,0.0038,2.3396,11.3211
2082,8,27,15.8453,0.0923,0.6247,10.7239
2082,8,28,7.4336,0.8266,7.9068,16.1522
2082,8,29,2.9755,1.2223,5.0126,0.5531
2082,8,30,8.0295,0.6009,1.0489,0.5926
2082,8,31,2.3248,5.5002,8.2754,0.2132
2083,8,1,0.9807,0,0.3778,8.4034
2083,8,2,5.4264,2.3507,17.9171,1.6216
2083,8,3,2.8254,0.5625,16.1186,0.5594
2083,8,4,0.1564,0.1716,10.5575,2.6985
2083,8,5,0.0185,0.9859,12.0314,2.8492
2083,8,6,0.1854,8.812,18.573,3.7003
2083,8,7,0,0.5473,4.2839,4.9713
2083,8,8,1e-04,4.524,8.4669,0.5488
2083,8,9,2.3114,0.0556,5.8781,1.1934
2083,8,10,0.9391,0,7.5435,2.365
2083,8,11,0.0147,0,8.7076,2.6163
2083,8,12,0,1.9163,3.6494,3.4417
2083,8,13,4.6904,0.7695,7.228,2.2907
2083,8,14,0.851,0.1435,9.7981,9.8856
2083,8,15,0.3551,1.6796,0.3663,1.2276
2083,8,16,0.384,2.4841,2.8407,2.416
2083,8,17,4.2487,11.5987,2.8562,6.4809
2083,8,18,3.7109,4.0703,5.1278,5.0369
2083,8,19,7.1258,1.2102,12.5453,0
2083,8,20,0.0916,1.8158,4.0229,0.0276
2083,8,21,1.6593,7.6519,0,32.6419
2083,8,22,1e-04,0.0605,0,18.3967
2083,8,23,3.7969,2e-04,0.0651,2.7414
2083,8,24,12.9714,0.198,0,0.2348
2083,8,25,1.0345,2.6047,0,0.1497
2083,8,26,12.077,4.7659,7.7786,0.6623
2083,8,27,14.9342,1.3228,0.3659,2.8031
2083,8,28,4.1547,1.5545,0,3.2377
2083,8,29,1.397,4.3018,4.6117,0.6758
2083,8,30,0.3086,23.9105,5.2443,0.4771
2083,8,31,4.4918,44.6204,0.0929,5.4481
2084,8,1,21.7832,0.2816,0.3497,10.3323
2084,8,2,7.4099,0,2.9012,15.9414
2084,8,3,5.9355,0.3259,6.0631,9.3877
2084,8,4,8.2143,2.0777,9.5849,19.124
2084,8,5,12.7443,14.1934,1.5299,5.8756
2084,8,6,1.7155,6.6858,5.6331,8.6606
2084,8,7,23.8757,0.89,5.4875,7.0443
2084,8,8,13.3489,0.0606,0.4995,2.6979
2084,8,9,8.1366,0.5027,0,3.6764
2084,8,10,4.4048,5.0762,1.8028,7.6004
2084,8,11,4.2736,0.6035,1.8793,1.4662
2084,8,12,6.5777,0.0652,1.0475,2.6038
2084,8,13,5.1933,1.4273,10.4826,2.1591
2084,8,14,4.5462,0.8792,10.7203,5.9992
2084,8,15,6.3381,1.777,6.2697,0.746
2084,8,16,10.0239,1.187,5.9875,1.5633
2084,8,17,3.2145,0.2889,11.9723,4.5697
2084,8,18,0.6885,2.9783,7.87,0.2013
2084,8,19,2e-04,1.116,5.9947,0
2084,8,20,0,0,5.3054,0.8981
2084,8,21,0,0.261,5.8798,0.2075
2084,8,22,10.6988,7e-04,7.745,4.6955
2084,8,23,5.4316,0.0299,11.2092,0.8012
2084,8,24,0,4.4867,4.7531,0
2084,8,25,0,3.9156,1.6024,0
2084,8,26,0,0.6827,3.5853,2.686
2084,8,27,0,0,4.1769,1.3868
2084,8,28,0.4923,0.011,2.589,3.6067
2084,8,29,2.5117,0.5597,0,0.0417
2084,8,30,6.3409,1.0742,7.618,0
2084,8,31,1.883,0.9053,5.6523,3.5403
2085,8,1,6.7906,0.0763,0.1801,17.9311
2085,8,2,2.0292,0.0041,3.9028,3.2195
2085,8,3,0.4267,0.0415,8.0984,0.3146
2085,8,4,0.3441,0.3376,9.9839,2.0031
2085,8,5,0.8505,5.4628,4.7028,3.5043
2085,8,6,0.8739,3.6871,3.7303,5.5463
2085,8,7,1.0937,1.9169,0.6074,5.2163
2085,8,8,0.0815,3.1057,0.9722,1.3979
2085,8,9,0.5931,5.3383,4.299,3.6643
2085,8,10,0.1205,0,11.9835,2.933
2085,8,11,0.0465,2.9971,6.8138,3.9052
2085,8,12,1.8965,12.5965,0.5053,1.3726
2085,8,13,1.4119,8.0085,0,1.9776
2085,8,14,1.6987,0.7538,0,3.6825
2085,8,15,5.1046,3.803,0,0.2722
2085,8,16,4.8605,5.6752,0.0013,1.5191
2085,8,17,0.6567,2.1426,0.2613,1.6102
2085,8,18,0,0.1927,2.1994,1.6181
2085,8,19,2e-04,0.0072,0.0665,4.3709
2085,8,20,1.4611,0.2435,2.7616,5.789
2085,8,21,0.9511,0.5754,1.1563,3.9889
2085,8,22,0.4954,0.0213,6.6923,2.2659
2085,8,23,1.2846,0,5.7924,0.0505
2085,8,24,1.3953,0,0.6684,0.4858
2085,8,25,5.9296,1.6708,0.435,7.0676
2085,8,26,13.9066,0.5881,0.5363,7.2699
2085,8,27,2.6428,0,0.996,0.1152
2085,8,28,0.4642,8.3206,2.2581,4.4887
2085,8,29,2.4908,2.0163,0.0923,5.5227
2085,8,30,0.1964,0.1517,0.4075,5.918
2085,8,31,0.0035,3.2415,0.4136,4.6469
2086,8,1,4.3596,14.4654,1.5934,1.5485
2086,8,2,0.1638,11.9226,0.8435,3.6777
2086,8,3,0.413,6.1368,0.4332,16.1471
2086,8,4,0.4059,3.1238,0,2.5017
2086,8,5,1.6283,0.6755,0,5.7695
2086,8,6,5.6326,0.6382,1e-04,6.7256
2086,8,7,8.627,9.3497,0.8971,2.8923
2086,8,8,15.1486,2.5756,8.3704,1.0306
2086,8,9,15.6325,1.982,0.3123,0.3381
2086,8,10,8.9219,5.1357,0.3449,13.6223
2086,8,11,10.3656,8.7684,1.4708,2.9018
2086,8,12,2.857,1.9929,4.6308,0.6362
2086,8,13,4.4946,8.0549,8.6265,0.8721
2086,8,14,3.2463,2.9641,3.5731,2.1339
2086,8,15,10.2692,0.0114,1.9879,6.5032
2086,8,16,1.3468,0.1131,1.2155,14.1756
2086,8,17,0.4164,11.487,4.2848,11.3562
2086,8,18,2.3911,6.4884,0.4461,2.8649
2086,8,19,1.9066,0.254,0.1081,2.2877
2086,8,20,9.4513,0.7887,4.17,2.3103
2086,8,21,2.1125,3.5437,10.9092,0.3184
2086,8,22,4.0516,5.8372,0.0326,0.4096
2086,8,23,2.4527,3.4979,0.5878,6.4644
2086,8,24,4.4918,16.1525,7.202,0.0768
2086,8,25,2.7315,1.1134,1.218,0.0991
2086,8,26,1.3475,3e-04,0.3135,1.591
2086,8,27,0.0014,0.1645,0.6171,0.1006
2086,8,28,0.9092,0.232,3.1868,0.3022
2086,8,29,0.9175,10.6153,9.6666,0.1866
2086,8,30,1.1667,7.2439,2.9908,0.0138
2086,8,31,3.2017,2.0287,1e-04,0
2087,8,1,4.7353,5.298,0.9756,3.3902
2087,8,2,1.702,8.1404,0.1797,1e-04
2087,8,3,0,14.8861,5.9469,0.0804
2087,8,4,0,15.6039,2.9975,8.206
2087,8,5,0,1.4666,0.8776,0.0496
2087,8,6,1e-04,8.9612,5e-04,1.9106
2087,8,7,0,4.2647,0.0037,14.9129
2087,8,8,5.4134,2.2318,4.2418,0.7191
2087,8,9,15.4042,5.5458,11.7088,5.1288
2087,8,10,0.2835,11.7296,21.7381,6.3801
2087,8,11,1.0217,7.0357,26.4696,2.425
2087,8,12,0.4846,0.0655,10.3141,1.1363
2087,8,13,0.0068,0.856,4.549,3.2322
2087,8,14,0.0761,3.6378,0.5352,9.7768
2087,8,15,0.3897,0.7547,1.4849,1.1969
2087,8,16,3.9101,0.0675,3.0408,0.414
2087,8,17,18.3104,1.0307,1.981,5.7904
2087,8,18,2.0047,1.8163,0.0144,6.9536
2087,8,19,0.2308,1.5069,0.3416,16.3864
2087,8,20,3.0595,4.1194,1.7423,7.4796
2087,8,21,8.8177,9.0597,2.0689,7.7203
2087,8,22,9.4736,1.0831,1.6204,7.294
2087,8,23,2.3362,0,0.3438,5.993
2087,8,24,2.2537,0.4101,3.9596,1.866
2087,8,25,3.5033,0,4.0828,2.089
2087,8,26,3.0094,2.8608,11.1694,5.5703
2087,8,27,2.2591,4.4865,2.8637,0.0593
2087,8,28,0.4118,4.8784,0.5486,0.041
2087,8,29,4.7818,2.1139,4.2507,1.4597
2087,8,30,0.1162,2.1922,2.8054,3.516
2087,8,31,0.518,1.6569,0.2454,10.4059
2088,8,1,22.717,1.6589,3.0303,1.5282
2088,8,2,2.5961,0,1.7495,1.4023
2088,8,3,0.0554,0.2617,8.5795,6.7892
2088,8,4,0.1386,1.7413,5.4296,4.9682
2088,8,5,13.6406,2.513,1.6272,14.5259
2088,8,6,7.6948,13.2754,1.9361,14.6382
2088,8,7,0.886,3.7027,9.3875,3.3925
2088,8,8,3.9489,1.6788,4.0916,9e-04
2088,8,9,16.7112,0,10.5141,14.9683
2088,8,10,4.9836,0.6592,3.5461,1.919
2088,8,11,4.2325,4.4231,7.1251,0.3537
2088,8,12,5.4159,9.2017,1.4468,7.0281
2088,8,13,5.8085,0.6724,0.0128,7.6283
2088,8,14,3.2802,10.178,3.0215,0.0925
2088,8,15,3.9877,12.5985,6.7257,6.7695
2088,8,16,5.7682,7.4864,0.874,9.7722
2088,8,17,7.7486,5.909,2.8453,23.7195
2088,8,18,1.9926,1.4943,7e-04,17.4371
2088,8,19,1.5579,0.7306,0.1249,16.5827
2088,8,20,4.1132,3.0246,0.1329,23.414
2088,8,21,6.9114,0.8074,1.6501,15.3376
2088,8,22,1.6908,1.5128,1.0592,20.2829
2088,8,23,5.9851,1.9543,0.3077,25.3627
2088,8,24,2.0901,3.7952,1.8277,3.9862
2088,8,25,3.8214,6.9559,5.9106,0.8347
2088,8,26,2.9712,4.2791,5.6036,0.0659
2088,8,27,0.6288,0.6231,0.4893,0.2829
2088,8,28,0.1311,3.9882,0.1903,4.6766
2088,8,29,0,1.1197,1.5157,3.3741
2088,8,30,1.3657,4.4979,7.3563,2e-04
2088,8,31,1.8922,5.4425,0.3607,0.0058
2089,8,1,8.9142,6.2677,0.2184,2.6068
2089,8,2,8.6145,1.3383,5.7681,3.8926
2089,8,3,12.3402,0,22.2539,2.4863
2089,8,4,9.8878,0.1538,9.1458,3.5115
2089,8,5,1.5742,3.2427,3.1016,7.4831
2089,8,6,0.0268,6.6761,7.2186,0.2495
2089,8,7,0.4487,2.8914,5.6482,10.469
2089,8,8,1.6366,2.7845,0.3549,22.077
2089,8,9,4.4193,1.4096,13.6512,4.8725
2089,8,10,0.1441,1.912,1.4746,2.8625
2089,8,11,15.9314,4.3472,0.2249,0.1257
2089,8,12,11.1013,9.0656,0.6149,0.8263
2089,8,13,5.5929,5.6801,0.1405,3.1247
2089,8,14,13.7606,11.877,2.0366,4.2509
2089,8,15,16.4753,1.7357,6.1866,4.902
2089,8,16,0.0866,0.0148,3.2929,5.4629
2089,8,17,0,1.199,5.1561,1.3093
2089,8,18,0.3399,2.4008,9.8461,0.0954
2089,8,19,1.1228,10.629,23.4644,9.1224
2089,8,20,6.7858,1.2562,19.1988,11.008
2089,8,21,5.4596,0,9.5069,1.2434
2089,8,22,0.2318,3.7681,1.4706,0.0033
2089,8,23,0.0715,7.3297,3.2103,5.7469
2089,8,24,0.3914,11.8436,0.8855,17.2751
2089,8,25,3.3275,14.421,1.1677,10.8199
2089,8,26,1.8844,15.2478,5.447,6.7004
2089,8,27,2.699,4.4035,3.7257,2.3071
2089,8,28,8.6323,0.463,9.3392,3.5524
2089,8,29,6.7346,0.0443,5.7815,10.1429
2089,8,30,7.6956,2e-04,6.6103,10.7736
2089,8,31,1.0611,0,1.7872,16.9831
2090,8,1,0.8308,0,2.6321,9.2007
2090,8,2,6.7033,0.1963,0.579,9.2916
2090,8,3,10.6971,8.3528,1e-04,7.8179
2090,8,4,17.1111,3.5801,3.6346,5.7451
2090,8,5,10.0151,21.7816,0.4625,1.8232
2090,8,6,0.5861,1.5095,0,4.014
2090,8,7,0.7505,0.0259,0.1106,3.9283
2090,8,8,0.7511,0.4407,0.4716,5.1905
2090,8,9,0.2502,10.7241,1.2995,3.3749
2090,8,10,2.8341,3.6674,0.4564,0.1962
2090,8,11,2.0534,3.7641,3.638,0.4618
2090,8,12,6.1947,0.386,1.2398,0.404
2090,8,13,7.1971,1.4043,0.1193,0.06
2090,8,14,6.642,1.8152,0.0098,0.1595
2090,8,15,12.2243,9.6038,0.0057,0.0237
2090,8,16,0.932,0.4956,25.5774,0.8769
2090,8,17,1e-04,3.118,15.5331,2.4254
2090,8,18,2.9507,63.3051,13.061,3.7315
2090,8,19,0.3518,9.856,2.2584,7.7424
2090,8,20,1.6648,0.0025,0.5866,1.6667
2090,8,21,4.0649,0,0.2595,0
2090,8,22,2.1064,0.0185,11.1686,0.153
2090,8,23,1.3429,0.763,0,0.6261
2090,8,24,3.5596,0.6888,0,0.7942
2090,8,25,4.5051,0.0092,0,2.4727
2090,8,26,1.8949,0.7209,0,5.4182
2090,8,27,10.776,14.1721,0.0259,4.2087
2090,8,28,0.5716,3.5479,0.7183,1.5154
2090,8,29,0,0,0.7046,2.0723
2090,8,30,11.0174,1.4331,0.9815,2.0011
2090,8,31,18.9415,0.044,0.8141,3.5552
2091,8,1,0.61,0,0.5256,2.1313
2091,8,2,3.4455,0,9.1122,2.6017
2091,8,3,7.8917,0.004,1.7328,2.0876
2091,8,4,17.2147,2.6658,6.2534,0.4646
2091,8,5,0.0091,4.2444,2.1058,0
2091,8,6,0.079,8.5935,4e-04,1.127
2091,8,7,0.1075,12.9155,0.0406,4.0181
2091,8,8,1.0533,16.8925,0.4995,0.1377
2091,8,9,2.3224,0.9401,13.8039,0.0678
2091,8,10,8.79,0.3065,28.3906,2.3042
2091,8,11,4.2011,0.7565,2.0358,0.0818
2091,8,12,0.895,0.0812,4.1462,0.413
2091,8,13,0.1648,0.2172,0.9696,0.4848
2091,8,14,1.0288,2.6607,0.126,0.0756
2091,8,15,7.3203,0.2815,0.0883,0.0033
2091,8,16,1.6638,11.9138,0.0686,4.9621
2091,8,17,3.6144,1.056,1.3148,0.4451
2091,8,18,4.5155,4.2338,3.2366,7.418
2091,8,19,3.6482,1.9548,0.3249,0.8478
2091,8,20,7.0998,0.4363,1.8554,3.2111
2091,8,21,0.525,6.866,0.5833,8.1603
2091,8,22,0.0106,9.2609,2.3488,2.9714
2091,8,23,0.279,4.0071,2e-04,0.0131
2091,8,24,2.9236,3.9115,0,0.0886
2091,8,25,0,4.8215,0,0.796
2091,8,26,0,5.5131,0.0152,18.1454
2091,8,27,0,4.7641,3.0664,15.0982
2091,8,28,0.978,0.6512,8.099,8.2352
2091,8,29,0.0811,3.596,0.2993,0.0431
2091,8,30,0,0.3783,0.0012,5.8278
2091,8,31,12.4467,0,7e-04,2.4328
2092,8,1,0.648,10.4082,1.6806,0.0243
2092,8,2,0.3061,11.6295,14.9169,0.2699
2092,8,3,4.3795,3.9023,2.7476,1.3208
2092,8,4,17.857,4.6377,9.3796,2.2311
2092,8,5,2.4892,3.8988,5.0517,3.9206
2092,8,6,2.0387,1.8083,0.6281,0.5988
2092,8,7,1.4211,0,0,1.2531
2092,8,8,2.7788,0,0.3851,4.4233
2092,8,9,0.717,2.5485,0.7864,2.3914
2092,8,10,1.028,5.9916,0.392,0.8273
2092,8,11,1.6094,16.3314,2.7859,0.8163
2092,8,12,0.1239,25.5211,1.7497,3.3898
2092,8,13,2.2723,14.977,0.3546,6.9422
2092,8,14,8.0984,20.6516,1.2456,9.8111
2092,8,15,8.5,6.2156,11.3073,0.1685
2092,8,16,1.6586,4.7148,10.898,2e-04
2092,8,17,0,0.0227,0.4075,0.0017
2092,8,18,0,0.3766,3.5537,0.1161
2092,8,19,0.3218,3.2495,0.7072,2.862
2092,8,20,0.0581,17.2646,6.5687,3.6059
2092,8,21,3.0845,1.3211,2.1485,2.6598
2092,8,22,1.3109,0.1441,0.2923,1.1378
2092,8,23,1.7997,0.561,0.3012,1.1002
2092,8,24,9.5336,0.1678,0.2788,1.4799
2092,8,25,0.3291,0.1904,0.2258,1.9148
2092,8,26,0,13.0816,2.3028,2.523
2092,8,27,0.0132,5.2755,8.369,1.7238
2092,8,28,0.3137,0,8.3656,2.087
2092,8,29,3.8961,0,4.6899,0.6671
2092,8,30,5.03,0.0698,5.3274,1.0421
2092,8,31,8.3706,0.0591,5.7771,5.8689
2093,8,1,2.6311,2.3408,3.8776,5.7721
2093,8,2,9.4197,0.1975,6.8965,15.6092
2093,8,3,11.6444,5.3907,12.1395,12.0209
2093,8,4,9.8575,7.9598,0.0015,6.8444
2093,8,5,3.6743,1.4375,0.0442,6.3832
2093,8,6,6.0799,0.7027,0.0683,4.4165
2093,8,7,1.254,0,0.4676,9.4854
2093,8,8,0.8498,0.2773,7.6024,7.9426
2093,8,9,1.498,1.0802,9.4979,0.589
2093,8,10,0.0098,7.6131,7.8598,6.5676
2093,8,11,0.6578,2.2464,14.6646,10.8896
2093,8,12,4.2017,0.0319,1.0896,4.5194
2093,8,13,6.9288,5.4307,4.413,2.2049
2093,8,14,14.0657,1.2467,0.5664,2.0848
2093,8,15,36.4064,5.0194,6.2138,0.6666
2093,8,16,49.3913,0.9906,3.0742,5.5421
2093,8,17,56.7938,0.1651,5.9442,7.7653
2093,8,18,33.6933,1.2675,13.2281,1.4132
2093,8,19,14.2795,2.573,9.9414,3.2767
2093,8,20,11.8613,2.2037,6.2853,2.2943
2093,8,21,4.1764,2.5042,9.8859,6.9866
2093,8,22,0.3024,0.016,2.6716,18.3048
2093,8,23,1.0448,0,9.2672,15.1089
2093,8,24,4.5224,0,0.4162,4.7818
2093,8,25,6.0487,0,0.0025,1.8293
2093,8,26,0.2593,0.0066,0.1082,0.0517
2093,8,27,1.7601,0,2.6335,0.0937
2093,8,28,1.1456,0,1.1004,0.0588
2093,8,29,0.2818,0.0736,2.9015,0.7023
2093,8,30,1.1322,0.8118,1.8385,5.3321
2093,8,31,5.0301,0.7482,0.5586,0.6001
2094,8,1,25.8703,2.7653,4.9037,9.6862
2094,8,2,17.6637,3.0413,2.6296,16.5927
2094,8,3,33.4575,2.1385,3.901,3.7034
2094,8,4,12.0181,8.1441,15.6977,0.4397
2094,8,5,14.6058,3.0862,2.9881,0.4938
2094,8,6,6.7057,3.1728,0.493,4.2721
2094,8,7,3.536,5.8808,0.0036,1.6198
2094,8,8,5.9288,9.2708,9.7354,1.0005
